"","year","month","day","hour","generation.biomass","generation.fossil.brown.coal.lignite","generation.fossil.gas","generation.fossil.hard.coal","generation.fossil.oil","generation.hydro.pumped.storage.consumption","generation.hydro.run.of.river.and.poundage","generation.hydro.water.reservoir","generation.nuclear","generation.other","generation.other.renewable","generation.solar","generation.waste","generation.wind.onshore","total.load.actual","price.actual"
"25539","2017","11","30",3,364,877,5953,6997,329,1396,412,263,5049,55,97,14,289,6152,24745,58.22
"25540","2017","11","30",4,361,828,5923,6940,328,2074,411,202,5053,55,96,14,298,6063,24323,56.73
"25541","2017","11","30",5,365,826,6350,6982,322,2195,411,276,5052,56,95,13,296,5810,24441,56.62
"25542","2017","11","30",6,373,843,6711,7151,328,664,411,217,5049,56,94,14,298,5749,25002,58.83
"25543","2017","11","30",7,376,936,8046,7096,330,107,413,543,5050,57,94,13,295,5845,27761,68.54
"25544","2017","11","30",8,362,976,12399,7163,330,0,449,912,5049,57,99,13,295,5877,32395,79.3
"25545","2017","11","30",9,355,971,14281,7218,339,0,492,1610,5047,57,97,139,288,5672,35150,82.12
"25546","2017","11","30",10,363,974,14367,7224,342,0,529,2378,5039,55,97,1095,284,5357,36164,82.78
"25547","2017","11","30",11,372,976,14488,7239,338,0,531,2481,5037,54,97,2254,281,5078,36742,83.18
"25548","2017","11","30",12,367,980,14336,7225,335,0,532,1854,5039,52,99,3054,263,5174,36353,82.44
"25549","2017","11","30",13,368,973,14447,7231,332,0,520,1026,5043,60,95,3378,245,5451,35969,82.26
"25550","2017","11","30",14,374,979,14271,7212,331,0,496,627,5041,60,97,3545,250,5830,35652,82.65
"25551","2017","11","30",15,377,988,13738,7000,333,0,487,434,5046,55,101,3500,253,6191,34583,80.85
"25552","2017","11","30",16,383,985,13817,6914,334,0,503,415,5045,62,103,3230,263,6415,34274,78.83
"25553","2017","11","30",17,376,987,14370,6850,336,0,503,562,5043,67,105,2384,266,6536,34390,79.4
"25554","2017","11","30",18,367,986,14858,6906,340,7,525,2199,5042,61,105,985,285,6089,35272,82.43
"25555","2017","11","30",19,373,986,14968,6906,340,0,571,3281,5044,60,106,244,294,6245,37436,86.01
"25556","2017","11","30",20,382,988,14920,6888,344,0,592,3687,5044,59,106,82,296,6690,38103,86
"25557","2017","11","30",21,381,988,15078,6916,349,0,556,3280,5045,64,107,31,296,7063,38325,85.25
"25558","2017","11","30",22,389,985,13571,6929,351,0,517,1022,5051,65,109,28,299,7401,37003,78.66
"25559","2017","11","30",23,385,984,11956,6926,350,0,476,677,5051,54,105,28,296,7484,34318,74.72
"25560","2017","11","30",24,383,980,11502,6862,350,0,442,480,5051,54,105,27,296,7300,31089,74.22
"25561","2017","12","01",1,360,891,5304,6559,288,0,642,1179,7106,53,98,90,318,4613,28355,75.76
"25562","2017","12","01",2,359,899,4627,6393,296,61,630,760,7107,52,99,90,320,4397,26180,65.74
"25563","2017","12","01",3,360,924,4580,6394,292,371,610,366,7106,52,98,89,310,4109,24805,63.77
"25564","2017","12","01",4,359,929,4576,6266,291,1008,597,402,7105,53,97,90,320,3922,24238,57.21
"25565","2017","12","01",5,354,930,4499,6351,289,1245,590,457,7105,52,97,91,321,3991,24168,56.62
"25566","2017","12","01",6,353,948,4591,6595,291,817,592,523,7104,52,96,89,312,4047,24841,59.58
"25567","2017","12","01",7,354,926,5578,6598,290,242,598,1634,7102,53,94,81,322,4423,27338,61.1
"25568","2017","12","01",8,356,974,7290,6694,290,15,652,3718,7102,53,96,88,328,4885,32226,76.18
"25569","2017","12","01",9,362,990,8832,6706,291,0,681,4502,7103,52,99,109,332,5253,35449,80.24
"25570","2017","12","01",10,359,984,9063,6707,295,0,722,4490,6962,51,101,734,329,5526,36194,80.77
"25571","2017","12","01",11,358,983,8891,6748,296,0,724,4249,6773,52,96,1698,320,5511,36318,79.5
"25572","2017","12","01",12,356,929,7945,6854,296,0,717,3541,6794,52,98,2526,317,6231,35824,78.14
"25573","2017","12","01",13,358,920,6985,6848,297,0,727,2275,6793,54,100,3104,303,7157,35236,74.48
"25574","2017","12","01",14,358,892,6899,6862,296,27,724,1989,6791,53,102,3146,273,7936,34968,69.34
"25575","2017","12","01",15,358,894,6269,6664,298,144,699,1592,6790,52,103,3043,271,8665,33769,64.09
"25576","2017","12","01",16,357,895,6162,6713,300,376,692,1461,6790,53,101,2922,279,9102,33330,63.93
"25577","2017","12","01",17,355,891,6552,6836,299,81,698,1687,6788,55,102,2360,281,8846,33268,65.68
"25578","2017","12","01",18,356,895,7355,7002,304,0,708,2836,6786,53,106,1225,281,8369,33844,76.72
"25579","2017","12","01",19,359,969,7570,7024,304,1,714,4854,6788,49,106,329,288,8729,35905,84.6
"25580","2017","12","01",20,356,977,7449,6950,304,1,715,4713,6783,53,109,87,296,9372,37104,86.11
"25581","2017","12","01",21,358,925,7316,7003,304,0,711,3717,6783,53,109,83,310,9493,37124,86.06
"25582","2017","12","01",22,356,904,6661,7005,304,0,691,2104,6788,52,105,73,328,9661,36367,79.5
"25583","2017","12","01",23,358,907,5685,6932,304,0,667,1361,6793,52,104,72,328,9867,33694,77.67
"25584","2017","12","01",24,351,899,4952,6702,304,133,628,899,6793,53,104,72,326,10313,30251,76.38
"25585","2017","12","02",1,360,275,3519,3082,172,1643,1042,1383,7108,56,88,29,324,10902,26513,68.61
"25586","2017","12","02",2,367,295,3328,2358,172,2409,1043,1212,7109,56,84,26,317,11461,24497,63.69
"25587","2017","12","02",3,366,293,3191,2078,172,3002,1034,1031,7107,57,74,19,315,11444,22879,60.73
"25588","2017","12","02",4,363,237,3400,1954,172,3594,1038,879,7101,56,74,18,313,10992,22031,59.37
"25589","2017","12","02",5,360,228,3228,1858,166,4048,1032,814,7100,55,75,18,316,11649,21624,57.54
"25590","2017","12","02",6,365,227,3067,1788,172,4018,1024,621,7100,54,74,17,308,11911,21555,57.35
"25591","2017","12","02",7,369,197,3106,1753,172,4092,1040,561,7102,55,74,17,315,12265,21955,58.75
"25592","2017","12","02",8,368,196,3204,1676,174,4036,1050,692,7102,55,74,25,316,12622,22618,60.47
"25593","2017","12","02",9,367,201,3188,1567,174,3947,1061,716,7105,55,76,35,321,12629,23160,67.74
"25594","2017","12","02",10,351,261,3372,1627,174,2732,1083,1286,7105,56,77,198,320,12445,25405,75.05
"25595","2017","12","02",11,366,276,3093,1826,175,1552,1098,1159,7109,57,74,479,322,12953,27652,76.83
"25596","2017","12","02",12,359,291,3208,2102,174,1278,1162,1556,7110,58,74,754,324,13206,28838,74.3
"25597","2017","12","02",13,352,299,3324,2309,175,883,1152,1378,7107,57,75,1010,321,13579,29228,72.98
"25598","2017","12","02",14,345,308,3178,2225,176,996,1153,1364,7108,57,74,1102,307,13412,29525,66.04
"25599","2017","12","02",15,350,310,3165,2239,188,1698,1138,1176,7108,58,74,1034,320,13558,29208,62.2
"25600","2017","12","02",16,352,231,3095,2010,196,2805,1123,849,7110,57,72,876,321,13952,27716,59.72
"25601","2017","12","02",17,348,186,3149,1901,201,3207,1120,1073,7109,56,73,542,307,14078,26854,59.76
"25602","2017","12","02",18,351,103,3291,1977,202,3147,1132,1255,7108,56,74,180,316,14077,26679,62.07
"25603","2017","12","02",19,352,0,3578,2319,202,1649,1157,2020,7109,56,75,37,320,13648,27938,78.07
"25604","2017","12","02",20,347,0,3597,2682,202,225,1159,2883,7110,55,74,31,321,13478,30386,78.3
"25605","2017","12","02",21,351,0,3479,2788,202,0,1146,2390,7110,56,76,29,324,13989,31649,77.85
"25606","2017","12","02",22,351,0,3297,2629,205,6,1143,2410,7109,58,78,18,326,14242,31582,73.9
"25607","2017","12","02",23,342,0,3356,2404,214,505,1141,2210,7109,57,77,19,316,14295,30549,71.86
"25608","2017","12","02",24,336,0,3611,2176,216,1527,1131,2146,7106,57,77,19,325,13935,28145,69.13
"25609","2017","12","03",1,303,0,4168,1463,250,1557,1177,1881,7093,57,92,93,257,7254,23551,63.22
"25610","2017","12","03",2,283,0,3882,1387,249,1960,1162,1701,7082,57,89,58,245,7489,22094,60.38
"25611","2017","12","03",3,279,0,3945,1470,249,2684,1170,1376,7046,57,80,55,241,6998,20964,58.3
"25612","2017","12","03",4,273,0,3865,1477,250,3279,1151,971,6998,54,83,55,235,7123,20274,56.3
"25613","2017","12","03",5,280,0,3820,1416,236,3406,1149,798,6984,53,81,55,232,7462,20019,54.73
"25614","2017","12","03",6,283,0,3946,1430,234,3381,1152,908,6981,54,81,55,232,7060,19996,54.81
"25615","2017","12","03",7,283,0,3786,1386,236,3515,1141,640,6983,54,78,55,228,7322,20246,56.77
"25616","2017","12","03",8,277,0,3786,1417,250,3285,1141,536,6991,54,80,88,231,7220,20336,59.3
"25617","2017","12","03",9,282,0,4007,1519,246,2819,1175,880,7000,53,81,635,231,6635,21149,60.93
"25618","2017","12","03",10,279,0,3773,1463,249,1948,1193,1021,7008,53,82,1742,227,6280,22964,62.57
"25619","2017","12","03",11,277,0,3549,1439,250,2239,1211,804,7019,53,83,3382,229,6698,24361,66.49
"25620","2017","12","03",12,278,0,3320,1482,245,2348,1222,1016,7029,53,83,4369,229,7359,24948,68.22
"25621","2017","12","03",13,277,0,3295,1510,248,3020,1206,931,7037,53,83,4607,226,8465,24810,70.67
"25622","2017","12","03",14,280,0,3180,1434,247,3141,1200,591,7046,54,83,4481,229,10101,24951,67.79
"25623","2017","12","03",15,280,0,3392,1506,248,3025,1215,912,7053,54,83,4477,227,10123,24670,64.32
"25624","2017","12","03",16,280,0,3287,1539,251,2961,1207,695,7057,54,82,4219,230,10927,23695,63.1
"25625","2017","12","03",17,255,0,3205,1534,234,2977,1202,654,7067,53,83,3840,235,11181,23111,63.64
"25626","2017","12","03",18,254,0,3544,1639,250,2956,1231,737,7077,53,81,2927,232,11190,22955,76.23
"25627","2017","12","03",19,252,0,3293,1474,251,2660,1247,667,7087,55,82,1589,244,13037,23571,82.4
"25628","2017","12","03",20,261,0,3446,1546,245,945,1271,1572,7093,59,79,735,248,13292,26212,82.99
"25629","2017","12","03",21,280,0,3328,1491,243,416,1275,1977,7094,58,82,585,249,14112,28448,81.38
"25630","2017","12","03",22,278,0,3273,1495,242,226,1297,1801,7096,59,88,467,259,13789,28438,80.34
"25631","2017","12","03",23,273,0,3359,1488,247,346,1293,2053,7095,59,86,370,250,13455,27248,77.13
"25632","2017","12","03",24,278,0,3660,1422,254,748,1290,1766,7095,58,86,333,241,12711,25329,75.17
"25633","2017","12","04",1,235,567,4610,3085,296,187,1059,1710,6070,59,113,620,299,4876,25071,72.75
"25634","2017","12","04",2,236,596,4823,3217,285,334,1061,1615,6072,58,113,616,306,4282,23765,63.54
"25635","2017","12","04",3,235,520,4965,3286,284,401,1053,1060,6072,58,113,614,315,3680,22679,60.55
"25636","2017","12","04",4,230,480,5000,3384,277,591,1041,1302,6075,58,109,599,313,3284,22297,60.12
"25637","2017","12","04",5,231,484,5045,3553,280,497,1036,1355,6079,59,110,508,308,2705,22158,61.01
"25638","2017","12","04",6,234,571,4940,3550,284,460,1043,2041,6079,59,110,349,307,2085,22500,63.06
"25639","2017","12","04",7,235,602,4977,3564,290,145,1065,3037,6077,59,111,127,311,1702,24282,73.76
"25640","2017","12","04",8,232,570,5586,3427,295,112,1080,3231,6076,58,108,62,311,1493,26616,81.22
"25641","2017","12","04",9,224,589,5538,3423,299,153,1135,3971,6074,59,106,500,301,1316,28156,83.44
"25642","2017","12","04",10,219,595,5259,3447,300,108,1153,4404,6075,59,103,2060,301,911,29690,84.57
"25643","2017","12","04",11,222,591,5167,3463,303,19,1156,3886,6076,58,103,4283,298,630,30278,86.15
"25644","2017","12","04",12,222,586,5410,3532,306,54,1155,3874,6076,57,103,5095,299,488,30347,85.4
"25645","2017","12","04",13,220,590,5287,3572,307,12,1155,3919,6077,58,109,5420,306,489,30364,85.24
"25646","2017","12","04",14,218,594,5348,3611,306,0,1146,3448,6073,58,112,5586,302,754,30306,83.74
"25647","2017","12","04",15,218,575,5338,3538,306,7,1116,2487,6070,57,112,5599,299,1173,29517,82.89
"25648","2017","12","04",16,215,551,5230,3508,305,102,1175,2156,6068,57,108,5508,309,1421,28790,83.24
"25649","2017","12","04",17,217,561,5258,3572,306,6,1170,1946,6065,56,105,5235,306,1536,28515,83.57
"25650","2017","12","04",18,225,552,5226,3563,305,0,1180,2123,6058,56,110,4743,306,1660,28366,86.43
"25651","2017","12","04",19,226,566,5027,3531,312,0,1181,2214,6056,56,110,4043,306,1752,27883,90.29
"25652","2017","12","04",20,227,577,4977,3582,310,0,1182,2755,6060,57,112,2811,316,1773,27670,90.59
"25653","2017","12","04",21,232,593,5021,3595,310,0,1150,3957,6066,57,113,1213,315,1806,28393,89.74
"25654","2017","12","04",22,237,573,4959,3605,309,0,1156,5297,6067,58,110,685,314,2155,30059,83.09
"25655","2017","12","04",23,252,565,4738,3603,307,0,1141,4104,6068,58,113,608,316,2258,27841,80.35
"25656","2017","12","04",24,256,555,4705,3566,306,0,1124,3470,6071,56,114,605,318,2158,25961,75.56
"25657","2017","12","05",1,303,189,3684,2254,315,751,1061,1110,6017,53,91,44,240,8820,25433,75.43
"25658","2017","12","05",2,302,223,3688,2283,302,1446,1062,1209,6021,53,99,37,238,8892,24144,71.75
"25659","2017","12","05",3,303,220,3665,2387,298,2185,1074,879,6018,53,101,37,238,8744,23208,66.92
"25660","2017","12","05",4,300,220,3480,2257,302,2599,1090,849,6019,52,99,36,239,8610,22762,64.07
"25661","2017","12","05",5,301,233,3448,2227,310,2655,1096,793,6020,52,99,37,236,8463,22611,63.81
"25662","2017","12","05",6,306,235,3457,2285,310,2171,1090,828,6022,53,100,37,238,8290,23025,66.06
"25663","2017","12","05",7,313,234,3298,2328,312,899,1102,1047,6024,53,102,37,247,8342,24866,76.11
"25664","2017","12","05",8,314,216,3574,2350,323,534,1131,1083,6026,54,109,164,250,8459,27179,80.66
"25665","2017","12","05",9,321,225,3804,2569,322,113,1182,2080,6026,55,109,685,249,7575,29567,85.82
"25666","2017","12","05",10,321,226,3643,2833,326,0,1291,2710,6027,65,105,1425,248,7655,30779,86.14
"25667","2017","12","05",11,326,230,3661,2894,334,0,1172,2445,5986,64,106,2057,247,8157,31173,87.29
"25668","2017","12","05",12,317,217,3684,2893,326,0,1288,3086,5897,55,105,2352,238,8537,31408,86.81
"25669","2017","12","05",13,317,203,3665,2705,321,5,1342,3038,5806,54,104,2570,235,9376,31663,85.96
"25670","2017","12","05",14,326,203,3622,2761,316,0,1333,2027,5752,55,106,2760,230,9823,31583,84.52
"25671","2017","12","05",15,323,233,3366,2622,322,0,1205,1532,5743,53,108,2630,239,10407,30505,84.86
"25672","2017","12","05",16,319,215,3788,2330,327,0,1229,2047,5671,53,108,2714,242,10625,29882,83.6
"25673","2017","12","05",17,323,217,3727,2384,325,0,1214,2445,5554,53,107,2451,255,10386,29569,84.28
"25674","2017","12","05",18,324,209,3444,2309,324,0,1203,1519,5441,53,106,2320,257,10750,29307,91.93
"25675","2017","12","05",19,324,218,3821,2470,326,280,1209,1336,5339,53,107,1957,247,10294,28961,99
"25676","2017","12","05",20,324,212,3890,2677,329,287,1213,1161,5242,53,108,1434,264,9648,28812,99.95
"25677","2017","12","05",21,323,203,3664,2774,328,0,1229,1570,5197,53,109,829,260,8618,29042,99.63
"25678","2017","12","05",22,323,229,3860,3011,325,0,1259,2929,5197,53,108,408,265,7460,30221,93.73
"25679","2017","12","05",23,316,235,3948,3100,326,0,1237,2625,5198,54,111,207,255,7238,28886,85.86
"25680","2017","12","05",24,310,216,3970,3030,324,35,1215,1974,5157,53,113,74,252,7372,26655,82.54
"25681","2017","12","06",1,310,3,4417,3917,244,631,788,981,5895,51,94,695,264,7605,26083,85.19
"25682","2017","12","06",2,310,85,4384,3804,247,1194,765,734,5906,50,94,693,265,7336,24489,82.15
"25683","2017","12","06",3,310,142,4430,3756,248,1719,761,662,5916,50,96,689,262,6915,23480,78.26
"25684","2017","12","06",4,311,194,4395,3760,245,1744,760,570,5928,50,96,689,265,6524,23067,76.64
"25685","2017","12","06",5,309,237,4469,3850,240,1741,763,692,5939,51,94,675,276,6169,23047,76.49
"25686","2017","12","06",6,309,259,4650,3926,245,1635,783,667,5954,51,95,600,283,5804,23583,79.23
"25687","2017","12","06",7,311,273,5049,4240,236,620,785,968,5965,51,94,431,286,5499,25569,80.32
"25688","2017","12","06",8,313,287,5592,4748,245,50,796,1099,5974,52,92,487,283,5181,28191,75.28
"25689","2017","12","06",9,306,289,5775,5406,301,0,824,1963,5983,56,95,1240,285,4732,30887,75.92
"25690","2017","12","06",10,306,293,6103,5873,318,0,904,2608,5987,60,97,3047,286,4099,32792,81.15
"25691","2017","12","06",11,310,292,6207,6007,321,0,937,3383,5992,62,96,4359,283,3738,34199,81.87
"25692","2017","12","06",12,305,291,6362,6029,319,0,946,3781,5998,62,94,4924,285,3689,35053,82.17
"25693","2017","12","06",13,308,291,6173,6087,319,0,947,4017,6005,62,97,5197,285,3716,35724,81.19
"25694","2017","12","06",14,311,291,6376,6029,319,0,950,4171,6008,61,97,5308,282,3875,36230,81.7
"25695","2017","12","06",15,308,292,6304,5985,307,0,905,3847,6012,61,98,5315,280,4081,35712,81.74
"25696","2017","12","06",16,309,291,6346,6090,302,0,912,3658,6007,62,95,5222,277,4206,35546,77.35
"25697","2017","12","06",17,308,291,6405,6143,315,0,896,3751,6004,62,96,4967,279,4414,35670,76.81
"25698","2017","12","06",18,308,291,6556,6180,312,0,912,3674,6001,63,97,4517,284,4782,35839,82.43
"25699","2017","12","06",19,311,291,6540,6195,326,0,915,3383,6004,63,98,3820,278,5318,35344,92.05
"25700","2017","12","06",20,313,291,6406,6185,326,0,908,2936,6008,63,99,3046,282,5968,34667,94.03
"25701","2017","12","06",21,312,291,6659,6216,315,0,916,2569,6008,63,100,2004,280,6215,34047,92.05
"25702","2017","12","06",22,313,292,6764,6263,329,0,888,2543,6013,63,100,1021,288,6222,33760,83.35
"25703","2017","12","06",23,259,270,6706,6211,331,0,878,2492,6020,52,101,729,286,6350,32936,79.27
"25704","2017","12","06",24,248,265,6453,6090,331,0,849,1191,6020,52,101,705,288,6393,30389,77.3
"25705","2017","12","07",1,402,716,9293,5710,334,0,641,579,5894,17,90,650,285,2762,29848,76.97
"25706","2017","12","07",2,400,688,8536,5521,327,0,591,419,5895,17,88,649,281,2522,27896,67.08
"25707","2017","12","07",3,398,707,7762,5184,318,0,581,435,5897,18,88,647,279,2413,26582,65.72
"25708","2017","12","07",4,394,841,7665,4876,312,84,581,371,5904,17,90,628,273,2294,25992,59.36
"25709","2017","12","07",5,398,862,7590,4803,319,119,586,390,5907,17,90,554,273,2300,25767,59.08
"25710","2017","12","07",6,400,804,8058,4862,321,167,600,422,5906,17,90,493,292,2173,26015,61.96
"25711","2017","12","07",7,403,770,8960,5134,318,166,592,486,5905,16,89,435,296,1826,27405,68.26
"25712","2017","12","07",8,407,732,10244,5597,319,123,648,668,5902,17,88,430,301,1506,29534,76.1
"25713","2017","12","07",9,405,856,11504,5922,325,0,690,1003,5902,21,89,1036,302,1061,31848,86.91
"25714","2017","12","07",10,408,852,11958,5948,331,0,738,1720,5906,28,94,2640,299,772,34080,87.05
"25715","2017","12","07",11,405,877,12070,5955,329,0,777,2261,5903,24,94,4041,300,678,35655,85.78
"25716","2017","12","07",12,406,878,12092,5957,330,0,788,2451,5893,26,95,4711,298,742,36545,83.68
"25717","2017","12","07",13,409,877,12071,5883,332,0,855,2789,5888,27,94,5020,296,1144,37679,82.1
"25718","2017","12","07",14,416,960,12202,5940,342,0,874,2536,5883,27,97,5175,297,1538,38236,80.11
"25719","2017","12","07",15,414,971,12139,5947,332,0,832,2123,5884,27,98,5161,293,1985,37767,78.46
"25720","2017","12","07",16,408,978,12077,5944,341,0,824,1764,5882,27,90,5039,290,2572,37308,77.25
"25721","2017","12","07",17,408,969,12171,5902,346,0,815,1777,5866,25,91,4769,290,2979,37306,78.16
"25722","2017","12","07",18,406,926,11794,5914,344,0,804,2059,5870,19,87,4406,282,3274,37315,84.92
"25723","2017","12","07",19,405,930,11495,5928,346,0,774,2125,5857,16,87,3806,289,3539,36700,93.77
"25724","2017","12","07",20,406,961,11819,5876,346,0,797,2302,5853,16,91,2896,289,3531,36275,93.63
"25725","2017","12","07",21,403,962,11843,5867,346,0,785,3048,5862,16,92,1701,288,3183,35845,86.8
"25726","2017","12","07",22,402,805,11572,5837,347,0,708,3396,5874,14,92,815,304,2857,35365,84.06
"25727","2017","12","07",23,394,728,11149,5853,348,0,701,3160,5882,8,91,650,303,3262,34985,78.03
"25728","2017","12","07",24,397,710,10344,5815,347,0,677,2427,5886,8,92,608,301,3424,32775,74.74
"25729","2017","12","08",1,320,380,5490,1964,314,448,515,666,6901,53,95,650,326,6375,26111,66.97
"25730","2017","12","08",2,324,376,5442,1571,308,740,497,719,6900,52,93,657,325,6153,24672,64.13
"25731","2017","12","08",3,328,404,5497,1408,301,1011,484,452,6901,52,94,654,323,5768,23457,61.98
"25732","2017","12","08",4,332,390,5526,1473,294,874,482,466,6903,52,95,651,319,5322,22773,56.02
"25733","2017","12","08",5,331,398,5388,1520,301,988,480,429,6905,52,94,617,320,5054,22477,54.88
"25734","2017","12","08",6,332,409,5364,1520,290,920,472,439,6905,52,93,573,321,4703,22121,55.71
"25735","2017","12","08",7,340,409,5829,1538,287,674,468,390,6906,51,94,402,318,4255,22452,63.76
"25736","2017","12","08",8,348,381,5324,1524,286,436,470,382,6906,53,96,273,315,4214,22531,71.8
"25737","2017","12","08",9,361,387,5513,1532,276,23,481,727,6906,54,97,801,313,3907,23714,73.77
"25738","2017","12","08",10,365,384,5758,1854,281,0,520,943,6904,55,100,2403,320,3406,25644,74.61
"25739","2017","12","08",11,363,381,5032,2062,288,0,554,1019,6901,55,101,4254,319,3160,27291,75.72
"25740","2017","12","08",12,361,392,5021,2168,278,0,574,1291,6900,55,101,4871,320,2890,28116,75.51
"25741","2017","12","08",13,360,382,5093,2181,278,0,585,1436,6894,54,100,5162,321,2711,28493,77.34
"25742","2017","12","08",14,361,406,5085,2202,276,0,605,1470,6891,54,97,5306,321,2550,28827,73.11
"25743","2017","12","08",15,361,431,4955,2188,274,0,598,1335,6886,54,95,5323,319,2672,28500,68.97
"25744","2017","12","08",16,358,415,4923,1976,273,0,577,1297,6884,54,98,5221,319,2979,27762,67.46
"25745","2017","12","08",17,359,383,5067,1995,272,0,559,979,6879,54,99,4971,322,3453,27153,70.93
"25746","2017","12","08",18,362,383,4862,1649,272,224,548,843,6878,54,96,4606,323,4027,26831,77.27
"25747","2017","12","08",19,373,380,5084,1592,272,339,529,746,6877,54,94,4068,320,4680,26869,84.94
"25748","2017","12","08",20,387,377,5032,1508,265,236,512,835,6879,54,93,3246,322,5098,26965,86.55
"25749","2017","12","08",21,385,403,5508,1560,261,147,508,1270,6881,55,95,1804,321,5558,27254,87.32
"25750","2017","12","08",22,386,423,6005,1922,261,76,510,1616,6882,54,94,894,322,5979,28672,86.57
"25751","2017","12","08",23,389,392,5931,2051,242,76,513,1580,6884,54,93,720,325,6288,28064,79.6
"25752","2017","12","08",24,385,383,5875,1849,236,76,493,702,6886,54,92,705,322,6290,26163,72.54
"25753","2017","12","09",1,399,534,5180,2310,326,161,468,540,6830,57,88,681,328,6115,25990,72.47
"25754","2017","12","09",2,400,563,4887,2151,326,516,459,423,6829,56,83,656,330,6266,24811,65.23
"25755","2017","12","09",3,399,591,5168,2213,317,449,451,471,6832,56,89,604,330,5716,24100,62.47
"25756","2017","12","09",4,399,608,4959,2299,313,289,451,444,6836,57,91,556,324,5145,23656,60.83
"25757","2017","12","09",5,398,610,5004,2425,321,56,452,439,6838,57,90,417,328,4685,23557,59.93
"25758","2017","12","09",6,395,590,5091,2327,322,0,454,389,6841,56,89,214,329,4596,23957,61.01
"25759","2017","12","09",7,396,577,6211,2562,320,0,466,588,6842,56,91,119,318,4291,25851,64.89
"25760","2017","12","09",8,392,648,8162,3084,330,0,484,1529,6840,59,94,105,317,3709,28789,70.47
"25761","2017","12","09",9,401,613,8763,3347,334,0,504,1927,6840,67,94,333,312,3384,30089,76.19
"25762","2017","12","09",10,403,613,9210,3514,339,0,559,1916,6839,70,92,1449,312,2902,31198,82.04
"25763","2017","12","09",11,395,614,8930,3505,339,0,566,1576,6837,67,92,3662,309,2730,32130,82.64
"25764","2017","12","09",12,390,633,8885,3422,333,0,567,1717,6835,63,94,4569,306,2857,32886,79.82
"25765","2017","12","09",13,397,622,8823,3347,330,0,571,1472,6835,70,95,4973,291,3275,33561,79.1
"25766","2017","12","09",14,391,615,8531,3277,335,0,556,1359,6834,71,93,5140,299,3603,33711,77.48
"25767","2017","12","09",15,379,592,7814,3124,339,109,558,1075,6834,69,91,5185,305,4075,32687,74.52
"25768","2017","12","09",16,373,626,7717,3045,343,263,539,903,6832,67,95,5142,307,4434,32137,71.39
"25769","2017","12","09",17,374,632,7800,2811,346,294,540,837,6830,62,98,4864,309,4836,32087,74.04
"25770","2017","12","09",18,371,634,8041,2852,345,291,522,1031,6830,60,96,4406,310,4811,32222,79.68
"25771","2017","12","09",19,376,636,8142,2893,343,291,518,1067,6827,61,94,3674,319,4585,31897,91.28
"25772","2017","12","09",20,377,643,8783,3059,348,212,519,1418,6828,62,96,2304,321,4054,31580,91.56
"25773","2017","12","09",21,375,650,9752,3361,348,0,550,2573,6830,62,96,941,320,3123,32692,84.56
"25774","2017","12","09",22,379,618,9762,3460,346,0,552,3920,6834,61,96,591,325,2818,33374,77.95
"25775","2017","12","09",23,374,617,9170,3414,345,0,543,2696,6837,56,96,550,322,2439,30437,74.93
"25776","2017","12","09",24,367,605,8998,3304,346,0,513,1373,6839,56,96,547,324,2186,27965,70.51
"25777","2017","12","10",1,372,623,7430,6148,328,0,392,1248,5948,51,104,118,338,1848,25394,60.57
"25778","2017","12","10",2,372,624,6011,6025,320,0,379,1463,5954,50,105,111,337,1964,24017,59.89
"25779","2017","12","10",3,372,617,5270,5952,320,166,375,1465,5956,51,104,80,341,2143,23027,57.97
"25780","2017","12","10",4,365,597,5059,5949,320,180,373,1309,5958,51,105,70,343,2000,22552,54.68
"25781","2017","12","10",5,360,592,5118,6069,317,248,374,929,5958,51,106,70,341,1886,22207,46.34
"25782","2017","12","10",6,359,601,5284,6131,307,389,375,830,5958,51,105,71,342,1712,21989,44.28
"25783","2017","12","10",7,356,630,5757,6154,308,389,375,758,5957,51,103,67,345,1551,22147,34.2
"25784","2017","12","10",8,363,627,6864,6234,311,167,374,1195,5954,51,103,47,357,1658,22757,37.04
"25785","2017","12","10",9,363,604,7183,6206,310,0,379,1477,5954,51,103,99,355,1559,22804,39.83
"25786","2017","12","10",10,367,634,7447,6199,310,0,397,1226,5953,52,108,755,355,1561,24049,50.07
"25787","2017","12","10",11,368,641,7489,6181,308,0,393,1258,5956,52,107,1719,354,1402,25409,58.78
"25788","2017","12","10",12,358,645,7426,6157,308,0,389,1470,5954,51,107,2812,354,1292,25889,59.77
"25789","2017","12","10",13,354,639,7063,6118,284,0,399,1225,5951,51,107,3514,350,1451,26162,61.66
"25790","2017","12","10",14,362,644,7095,6070,277,0,394,905,5946,55,106,3773,336,1625,26589,60.11
"25791","2017","12","10",15,363,642,7348,5758,280,0,389,661,5938,55,106,3775,329,1949,26252,55.69
"25792","2017","12","10",16,368,636,7234,5777,281,92,389,599,5934,56,106,3761,342,2177,25107,54.31
"25793","2017","12","10",17,368,643,7701,5809,279,404,387,598,5930,57,107,3455,349,2331,24528,51.56
"25794","2017","12","10",18,359,647,7822,5909,277,404,384,622,5929,56,106,2785,346,2307,24303,57.58
"25795","2017","12","10",19,363,643,8465,6014,278,326,383,804,5926,56,109,1698,347,2220,24473,64.15
